,Document,AnswerType,Label,Value
28914,147,SpaCy,ORG,Google
28915,147,SpaCy,ORG,Webex
28916,147,SpaCy,ORG,Zoho
28917,147,SpaCy,ORG,MS-Office
28918,147,SpaCy,ORG,Google
28919,147,SpaCy,ORG,lotus
28920,147,SpaCy,ORG,Working
28921,147,SpaCy,ORG,Google
28922,147,SpaCy,PER,Gantter
28923,147,SpaCy,ORG,B1 B2
28924,147,SpaCy,LOC,US
28925,147,SpaCy,LOC,Ajmer
28926,147,SpaCy,LOC,Rajasthan
28927,147,SpaCy,ORG,BCA
28928,147,SpaCy,LOC,Kota
28929,147,SpaCy,LOC,Rajasthan
28930,147,SpaCy,ORG,https://www.indeed.com/r/Ramkrishan-Bhatt/da07dc6d058dfc64?isid=rex-download&ikw=download-top&co=IN
28931,147,SpaCy,ORG,https://www.indeed.com/r/Ramkrishan-Bhatt/da07dc6d058dfc64?isid=rex-download&ikw=download-top&co=IN
28932,148,SpaCy,PER,B. Gokul
28933,148,SpaCy,LOC,Gokul
28934,148,SpaCy,LOC,Uttar Pradesh
28935,148,SpaCy,ORG,Commercial &amp
28936,148,SpaCy,ORG,&amp
28937,148,SpaCy,ORG,Software
28938,148,SpaCy,ORG,Microsoft
28939,148,SpaCy,ORG,RFID
28940,148,SpaCy,ORG,State
28941,148,SpaCy,ORG,SSLC
28942,148,SpaCy,ORG,Government
28943,148,SpaCy,ORG,State
28944,148,SpaCy,ORG,Periyar University
28945,148,SpaCy,LOC,Salem
28946,148,SpaCy,LOC,Tamil Nadu
28947,148,SpaCy,ORG,MICROSOFT
28948,148,SpaCy,ORG,MICROSOFT
28949,148,SpaCy,ORG,Microsoft
28950,149,SpaCy,PER,Anand S
28951,149,SpaCy,LOC,Bangalore
28952,149,SpaCy,ORG,Karnataka - Email
28953,149,SpaCy,PER,indeed.com/r/Anand-S/ce230cad6115ae68
28954,149,SpaCy,ORG,Microsoft
28955,149,SpaCy,ORG,Vijaya
28956,149,SpaCy,PER,Vijaya
28957,149,SpaCy,PER,kabbadi
28958,149,SpaCy,PER,kannada
28959,149,SpaCy,ORG,telugu
28960,150,SpaCy,PER,Krishna Prasad
28961,150,SpaCy,LOC,Patna
28962,150,SpaCy,LOC,Bihar
28963,150,SpaCy,LOC,Patna
28964,150,SpaCy,LOC,Bihar
28965,150,SpaCy,LOC,Bihar
28966,150,SpaCy,ORG,Data Entry
28967,150,SpaCy,ORG,Microsoft
28968,150,SpaCy,ORG,BSc
28969,150,SpaCy,ORG,Computer Science
28970,150,SpaCy,ORG,Magadh university -  
28971,150,SpaCy,LOC,Bihar
28972,151,SpaCy,PER,Saurabh Sandhikar
28973,151,SpaCy,ORG,SAURABH
28974,151,SpaCy,LOC,Hyderabad
28975,151,SpaCy,PER,hyderbad
28976,151,SpaCy,ORG,Advocacy Operations Specialist
28977,151,SpaCy,ORG,AMAZON
28978,151,SpaCy,ORG,Amazon
28979,151,SpaCy,LOC,UK
28980,151,SpaCy,ORG,NA
28981,151,SpaCy,ORG,Amazon
28982,151,SpaCy,ORG,Amazon
28983,151,SpaCy,ORG,amazon
28984,151,SpaCy,ORG,Microsoft
28985,151,SpaCy,ORG,Microsoft
28986,151,SpaCy,ORG,Microsoft
28987,151,SpaCy,ORG,CSE
28988,151,SpaCy,ORG,Delta Academy
28989,151,SpaCy,ORG,IIT
28990,151,SpaCy,ORG,St Georges Grammar School
28991,151,SpaCy,ORG,HTML
28992,151,SpaCy,ORG,JAVASCRIPT
28993,151,SpaCy,ORG,SQL
28994,151,SpaCy,ORG,Microsoft
28995,151,SpaCy,ORG,Microsoft Certified Technology
28996,151,SpaCy,ORG,Microsoft
28997,151,SpaCy,ORG,Global Sharpers Fellowship
28998,151,SpaCy,ORG,Completed Ethical
28999,151,SpaCy,ORG,Computer Society of India
29000,151,SpaCy,PER,Ankit Fadia
29001,151,SpaCy,ORG,HTML
29002,151,SpaCy,ORG,Javascript
29003,152,SpaCy,ORG,Priyesh Dubey
29004,152,SpaCy,LOC,Dot Net
29005,152,SpaCy,LOC,Hyderabad
29006,152,SpaCy,LOC,indeed.com/r/Priyesh-Dubey/cd079a9e5de18281
29007,152,SpaCy,LOC,Pune
29008,152,SpaCy,LOC,Maharashtra
29009,152,SpaCy,LOC,Hyderabad
29010,152,SpaCy,ORG,Telangana - Bangalore Urban
29011,152,SpaCy,LOC,Karnataka
29012,152,SpaCy,LOC,Hyderabad
29013,152,SpaCy,ORG,Microsoft
29014,152,SpaCy,LOC,Hyderabad
29015,152,SpaCy,ORG,Software Engineer
29016,152,SpaCy,ORG,Philips India Limited
29017,152,SpaCy,LOC,Bangalore
29018,152,SpaCy,ORG,Wipro Technologies
29019,152,SpaCy,ORG,WPF
29020,152,SpaCy,ORG,MVVM
29021,152,SpaCy,ORG,PRISM
29022,152,SpaCy,ORG,Azure Technologies
29023,152,SpaCy,LOC,OOAD
29024,152,SpaCy,ORG,Visio
29025,152,SpaCy,ORG,NUnit
29026,152,SpaCy,ORG,Microsoft
29027,152,SpaCy,ORG,Microsoft
29028,152,SpaCy,ORG,MCA
29029,152,SpaCy,ORG,MANIT
29030,152,SpaCy,ORG,WPF
29031,152,SpaCy,ORG,ASP.Net
29032,152,SpaCy,ORG,WCF
29033,152,SpaCy,ORG,Microsoft Technologies C#.Net
29034,152,SpaCy,ORG,WPF
29035,152,SpaCy,ORG,WCF
29036,152,SpaCy,ORG,ASP.Net
29037,152,SpaCy,ORG,API
29038,152,SpaCy,ORG,VSTS
29039,152,SpaCy,ORG,IBM
29040,152,SpaCy,ORG,PowerShell
29041,152,SpaCy,ORG,Microsoft Fakes
29042,152,SpaCy,ORG,N-Unit
29043,153,SpaCy,ORG,Laya
29044,153,SpaCy,LOC,Chennai
29045,153,SpaCy,ORG,time &amp
29046,153,SpaCy,ORG,team management &amp
29047,153,SpaCy,ORG,Velammal New -  Chennai
29048,153,SpaCy,LOC,Tamil Nadu
29049,153,SpaCy,ORG,Velammal
29050,153,SpaCy,ORG,TALENTACQUISITION
29051,153,SpaCy,ORG,concord
29052,153,SpaCy,ORG,Admin
29053,153,SpaCy,PER,Kinder -  Cherthala
29054,153,SpaCy,ORG,KERALA
29055,153,SpaCy,ORG,Leonine Info
29056,153,SpaCy,ORG,Process Associate@
29057,153,SpaCy,ORG,Infosys
29058,153,SpaCy,ORG,Bengaluru
29059,153,SpaCy,LOC,Karnataka
29060,153,SpaCy,LOC,Bangalore
29061,153,SpaCy,LOC,India
29062,153,SpaCy,LOC,B.B.A
29063,153,SpaCy,LOC,UIT
29064,153,SpaCy,ORG,Kerala University
29065,153,SpaCy,ORG,COMPETENCIES
29066,153,SpaCy,ORG,• Recruitment &amp
29067,153,SpaCy,ORG,Development
29068,153,SpaCy,ORG,Orientation &amp
29069,153,SpaCy,ORG,Induction
29070,153,SpaCy,PER,• Employee Counselling
29071,153,SpaCy,ORG,Leave Management
29072,153,SpaCy,ORG,Microsoft Office
29073,153,SpaCy,ORG,Excel &amp
29074,153,SpaCy,ORG,• Analytical &amp
29075,154,SpaCy,PER,Vishwanath P
29076,154,SpaCy,ORG,Senior Executive
29077,154,SpaCy,ORG,MIS & Audit
29078,154,SpaCy,ORG,LabourNet Services
29079,154,SpaCy,LOC,India
29080,154,SpaCy,ORG,Pvt Ltd
29081,154,SpaCy,LOC,Bengaluru
29082,154,SpaCy,ORG,Karnataka - Email
29083,154,SpaCy,ORG,MIS & Audit
29084,154,SpaCy,ORG,LabourNet Services India Pvt Ltd
29085,154,SpaCy,ORG,MS Office
29086,154,SpaCy,ORG,Pan India Placement
29087,154,SpaCy,ORG,Audit
29088,154,SpaCy,ORG,Pan India
29089,154,SpaCy,ORG,CLCS
29090,154,SpaCy,ORG,MIS
29091,154,SpaCy,ORG,NSDC
29092,154,SpaCy,ORG,The Data Management
29093,154,SpaCy,ORG,HQ
29094,154,SpaCy,ORG,CLCS Tool
29095,154,SpaCy,ORG,Tool
29096,154,SpaCy,ORG,CLCS
29097,154,SpaCy,ORG,RMS (Reimbursement Management System
29098,154,SpaCy,ORG,Pan India
29099,154,SpaCy,ORG,Barclays
29100,154,SpaCy,ORG,Human Resources Services) &amp
29101,154,SpaCy,ORG,MIS
29102,154,SpaCy,ORG,"ANI Technologies -

"
29103,154,SpaCy,ORG,Google Sheets
29104,154,SpaCy,ORG,SQL Database
29105,154,SpaCy,ORG,Pan India Ola Cafe Operational MIS
29106,154,SpaCy,ORG,MIS
29107,154,SpaCy,ORG,DB (Delivery Boy
29108,154,SpaCy,ORG,pan India
29109,154,SpaCy,ORG,➢ Handling Billing
29110,154,SpaCy,ORG,DB's
29111,154,SpaCy,ORG,MIS
29112,154,SpaCy,ORG,Cites &amp;o Zone
29113,154,SpaCy,ORG,MIS
29114,154,SpaCy,ORG,MIS
29115,154,SpaCy,ORG,Ola
29116,154,SpaCy,LOC,India
29117,154,SpaCy,ORG,"Standard Chartered Financial Ltd -

"
29118,154,SpaCy,ORG,Area HR
29119,154,SpaCy,ORG,ENR
29120,154,SpaCy,LOC,South
29121,154,SpaCy,ORG,MRL
29122,154,SpaCy,ORG,MIS
29123,154,SpaCy,ORG,RMS
29124,154,SpaCy,ORG,Inc as HR Executive
29125,154,SpaCy,ORG,SQL Database
29126,154,SpaCy,PER,MS Excel
29127,154,SpaCy,PER,MS Word
29128,154,SpaCy,ORG,Roles &amp
29129,154,SpaCy,ORG,MIS
29130,154,SpaCy,ORG,"Skills, Projects and Educational"
29131,154,SpaCy,ORG,Accenture
29132,154,SpaCy,ORG,EDF Energy
29133,154,SpaCy,ORG,ISU
29134,154,SpaCy,ORG,CIS
29135,154,SpaCy,PER,MS Excel
29136,154,SpaCy,ORG,Citrix
29137,154,SpaCy,ORG,Roles &amp
29138,154,SpaCy,ORG,MIS
29139,154,SpaCy,ORG,the Internal Quality Checks
29140,154,SpaCy,ORG,QC
29141,154,SpaCy,ORG,SAP
29142,154,SpaCy,ORG,Infosys
29143,154,SpaCy,ORG,DB Fresher's
29144,154,SpaCy,ORG,SQL Database
29145,154,SpaCy,PER,MS Excel
29146,154,SpaCy,PER,MS Word
29147,154,SpaCy,ORG,Roles &amp
29148,154,SpaCy,ORG,Infy HR
29149,154,SpaCy,ORG,Rewords
29150,154,SpaCy,ORG,Recognition
29151,154,SpaCy,ORG,Infosys
29152,154,SpaCy,ORG,Productivity and Performance and Meeting Targets
29153,154,SpaCy,ORG,Good Quality
29154,154,SpaCy,ORG,BSc
29155,154,SpaCy,ORG,V V Pura College of Science -  
29156,154,SpaCy,LOC,Karnataka
29157,155,SpaCy,PER,Hemil Bhavsar
29158,155,SpaCy,ORG,True Vision Technology
29159,155,SpaCy,LOC,Ahmedabad
29160,155,SpaCy,LOC,Gujarat
29161,155,SpaCy,ORG,True Vision Technology
29162,155,SpaCy,ORG,Softech Infosys
29163,155,SpaCy,ORG,MSC
29164,155,SpaCy,ORG,KSV University -  Gandhinagar
29165,155,SpaCy,LOC,Gujarat
29166,155,SpaCy,LOC,B.C.A
29167,155,SpaCy,ORG,Gujarat University
29168,155,SpaCy,ORG,ASP.NET
29169,155,SpaCy,ORG,ASP.Net
29170,155,SpaCy,ORG,Microsoft Visual Studio 2010
29171,155,SpaCy,ORG,Frameworks 3.5
29172,155,SpaCy,ORG,SQL
29173,155,SpaCy,ORG,SQL
29174,155,SpaCy,ORG,MS-Access 2008
29175,156,SpaCy,PER,Siddhartha Chetri
29176,156,SpaCy,ORG,Business Analysis
29177,156,SpaCy,ORG,Project Management & Coordination
29178,156,SpaCy,ORG,Change & Incident Management
29179,156,SpaCy,ORG,ITIL
29180,156,SpaCy,ORG,Project Management
29181,156,SpaCy,LOC,Bengaluru
29182,156,SpaCy,ORG,Karnataka - Email
29183,156,SpaCy,ORG,Customer Partner
29184,156,SpaCy,ORG,Project/Change Management
29185,156,SpaCy,ORG,Telecom and IT Sector
29186,156,SpaCy,ORG,"Concentrix, Merchants"
29187,156,SpaCy,ORG,Convergys
29188,156,SpaCy,ORG,Collabera
29189,156,SpaCy,ORG,Cisco Systems
29190,156,SpaCy,ORG,the Access Control List
29191,156,SpaCy,ORG,Infrastructure/
29192,156,SpaCy,ORG,"Concentrix, Merchants"
29193,156,SpaCy,ORG,Convergys
29194,156,SpaCy,ORG,the Partner Sites
29195,156,SpaCy,ORG,the Partner Site
29196,156,SpaCy,ORG,Local Work Instructions
29197,156,SpaCy,ORG,SLA
29198,156,SpaCy,ORG,Splunk
29199,156,SpaCy,ORG,https://www.indeed.com/r/Siddhartha-Chetri/f6959d21c6b91bba?isid=rex-download&ikw=download-top&co=IN
29200,156,SpaCy,ORG,TIBCO
29201,156,SpaCy,ORG,Oracle Database
29202,156,SpaCy,ORG,Project / Service
29203,156,SpaCy,ORG,Change Consultant
29204,156,SpaCy,ORG,Cable & Wireless
29205,156,SpaCy,ORG,Project / Service
29206,156,SpaCy,ORG,• Manage &amp
29207,156,SpaCy,ORG,PSTN Service
29208,156,SpaCy,ORG,Marks &amp
29209,156,SpaCy,PER,Spencer
29210,156,SpaCy,PER,Centrica
29211,156,SpaCy,ORG,all UK Clients
29212,156,SpaCy,ORG,Project Plans &amp
29213,156,SpaCy,ORG,Requirement Analysis
29214,156,SpaCy,ORG,Project
29215,156,SpaCy,ORG,QA
29216,156,SpaCy,ORG,Business Analysis
29217,156,SpaCy,ORG,"Incident, Change Management"
29218,156,SpaCy,ORG,CRQ
29219,156,SpaCy,ORG,Airtel
29220,156,SpaCy,PER,Tawasul
29221,156,SpaCy,PER,Fatsweb
29222,156,SpaCy,ORG,Previous Organization/Duration/Roles
29223,156,SpaCy,PER,Aditya Birla Minacs
29224,156,SpaCy,ORG,CSAT
29225,156,SpaCy,ORG,SLA
29226,156,SpaCy,ORG,iTunes
29227,156,SpaCy,ORG,Apple
29228,156,SpaCy,ORG,CSAT
29229,156,SpaCy,ORG,SLA
29230,156,SpaCy,ORG,Colleagues
29231,156,SpaCy,ORG,Administrative Management College Bangalore University
29232,156,SpaCy,LOC,Karnataka
29233,156,SpaCy,ORG,MS OFFICE
29234,156,SpaCy,ORG,MS Office
29235,156,SpaCy,PER,MORI
29236,156,SpaCy,ORG,GCD
29237,156,SpaCy,ORG,LOCM
29238,156,SpaCy,ORG,GTOMS
29239,156,SpaCy,ORG,Webex
29240,156,SpaCy,ORG,Smartsheet
29241,157,SpaCy,PER,Pratik Vaidya
29242,157,SpaCy,LOC,Pune
29243,157,SpaCy,ORG,Maharashtra
29244,157,SpaCy,ORG,Computer Science
29245,157,SpaCy,LOC,Mumbai
29246,157,SpaCy,ORG,Maharashtra - Pune
29247,157,SpaCy,ORG,Maharashtra - Banglore
29248,157,SpaCy,LOC,Karnataka
29249,157,SpaCy,ORG,Infosys Campus Connect Program
29250,157,SpaCy,ORG,Maharashtra
29251,157,SpaCy,ORG,Kyrion Digital Securities (P) Ltd.
29252,157,SpaCy,ORG,● Participated
29253,157,SpaCy,ORG,West Zone Congress
29254,157,SpaCy,ORG,Mahanubhav Ashram on Computer Basics
29255,157,SpaCy,ORG,"Maharashtra Institute of
Technology"
29256,157,SpaCy,ORG,Aurangabad
29257,157,SpaCy,ORG,Auronoday Colony
29258,157,SpaCy,PER,Beed
29259,157,SpaCy,ORG,Aurangabad 431010
29260,157,SpaCy,ORG,Aurangabad
29261,157,SpaCy,ORG,https://www.indeed.com/r/Pratik-Vaidya/e88324548608d0bc?isid=rex-download&ikw=download-top&co=IN
29262,157,SpaCy,ORG,Btech
29263,157,SpaCy,ORG,Maharashtra Institute of Technology
29264,157,SpaCy,PER,H.S.C
29265,157,SpaCy,PER,S.S.C
29266,157,SpaCy,ORG,Chate School
29267,158,SpaCy,PER,Ramakrishna Rao
29268,158,SpaCy,ORG,DevOps Consultant - Tech Mahindra Ltd
29269,158,SpaCy,LOC,Bengaluru
29270,158,SpaCy,ORG,Karnataka - Email
29271,158,SpaCy,ORG,indeed.com/r/Ramakrishna-
29272,158,SpaCy,ORG,Intranet/ Internet
29273,158,SpaCy,ORG,Microsoft
29274,158,SpaCy,ORG,Java
29275,158,SpaCy,ORG,"Development, Support"
29276,158,SpaCy,ORG,Transformation
29277,158,SpaCy,ORG,BSS
29278,158,SpaCy,ORG,OSS
29279,158,SpaCy,ORG,Content Management
29280,158,SpaCy,ORG,Healthcare
29281,158,SpaCy,ORG,DevOps
29282,158,SpaCy,LOC,Cloud
29283,158,SpaCy,ORG,Offshore Professional Summary
29284,158,SpaCy,ORG,Continuous Integration
29285,158,SpaCy,ORG,Continuous Testing
29286,158,SpaCy,ORG,Continuous Deployment Pipelines
29287,158,SpaCy,ORG,DevOps
29288,158,SpaCy,ORG,Rally
29289,158,SpaCy,ORG,HPE ALM/Octane
29290,158,SpaCy,ORG,Continuous Integration/Delivery
29291,158,SpaCy,ORG,CA Clarity
29292,158,SpaCy,ORG,CA Rally
29293,158,SpaCy,ORG,JIRA
29294,158,SpaCy,ORG,HPE ALM/Octane Jenkins
29295,158,SpaCy,ORG,"Maven, Git"
29296,158,SpaCy,PER,Bitbukcet
29297,158,SpaCy,ORG,Github
29298,158,SpaCy,ORG,XebiaLabs
29299,158,SpaCy,ORG,Automation
29300,158,SpaCy,ORG,PaaS
29301,158,SpaCy,LOC,kubernetes
29302,158,SpaCy,PER,MS Azure
29303,158,SpaCy,ORG,AWS
29304,158,SpaCy,ORG,EC2
29305,158,SpaCy,ORG,ELB
29306,158,SpaCy,ORG,EBS
29307,158,SpaCy,ORG,OpsWorks
29308,158,SpaCy,ORG,Docker
29309,158,SpaCy,ORG,Ansible
29310,158,SpaCy,ORG,Chef
29311,158,SpaCy,ORG,Java
29312,158,SpaCy,ORG,Microsoft
29313,158,SpaCy,ORG,CRM
29314,158,SpaCy,ORG,shell
29315,158,SpaCy,ORG,PowerShell
29316,158,SpaCy,ORG,"MS
Technologies"
29317,158,SpaCy,ORG,VB
29318,158,SpaCy,ORG,ASP
29319,158,SpaCy,ORG,VB.Net
29320,158,SpaCy,ORG,ASP.Net
29321,158,SpaCy,ORG,C#
29322,158,SpaCy,ORG,SqlServer
29323,158,SpaCy,ORG,Team Foundation Server
29324,158,SpaCy,ORG,TFS
29325,158,SpaCy,ORG,Sharepoint
29326,158,SpaCy,ORG,Oracle
29327,158,SpaCy,ORG,SQL
29328,158,SpaCy,ORG,SCM
29329,158,SpaCy,ORG,GitHub
29330,158,SpaCy,ORG,Crucible
29331,158,SpaCy,ORG,SonarQube
29332,158,SpaCy,ORG,NANT
29333,158,SpaCy,ORG,NUNIT
29334,158,SpaCy,ORG,CCNet
29335,158,SpaCy,ORG,HPE ALM/QC/Octane
29336,158,SpaCy,ORG,ETL
29337,158,SpaCy,ORG,Validator
29338,158,SpaCy,ORG,TDM
29339,158,SpaCy,ORG,ITSM
29340,158,SpaCy,ORG,Servicenow
29341,158,SpaCy,ORG,IBM
29342,158,SpaCy,ORG,Atlassian
29343,158,SpaCy,ORG,IBM
29344,158,SpaCy,ORG,CLM
29345,158,SpaCy,ORG,RTC
29346,158,SpaCy,ORG,uRelease
29347,158,SpaCy,ORG,uDeploy
29348,158,SpaCy,ORG,Atlassian Products
29349,158,SpaCy,LOC,Crucible
29350,158,SpaCy,LOC,Confluence
29351,158,SpaCy,ORG,https://www.indeed.com/r/Ramakrishna-Rao/0b57f5f9d35b9e5c?isid=rex-download&ikw=download-top&co=IN
29352,158,SpaCy,ORG,https://www.indeed.com/r/Ramakrishna-Rao/0b57f5f9d35b9e5c?isid=rex-download&ikw=download-top&co=IN
29353,158,SpaCy,PER,Jenkins
29354,158,SpaCy,ORG,git/Bitbucket
29355,158,SpaCy,ORG,XLRelease
29356,158,SpaCy,PER,XLDeploy
29357,158,SpaCy,ORG,VHA
29358,158,SpaCy,ORG,Scotiabank
29359,158,SpaCy,ORG,Volkswagen
29360,158,SpaCy,ORG,NetApp
29361,158,SpaCy,ORG,Optus
29362,158,SpaCy,ORG,Cenveo
29363,158,SpaCy,ORG,BT
29364,158,SpaCy,ORG,ATT
29365,158,SpaCy,ORG,AIRBUS
29366,158,SpaCy,ORG,Application Technical Support
29367,158,SpaCy,ORG,ASG (Application Support Group
29368,158,SpaCy,ORG,Tech Mahindra Ltd
29369,158,SpaCy,ORG,Tech Mahindra Ltd
29370,158,SpaCy,ORG,Sr. Software Engineer Consultant
29371,158,SpaCy,ORG,Infosys Technologies
29372,158,SpaCy,ORG,Infoland Technologies
29373,158,SpaCy,ORG,Periyar University
29374,158,SpaCy,ORG,Computer Applications
29375,158,SpaCy,ORG,Nagarjuna University
29376,158,SpaCy,LOC,M.P.C
29377,158,SpaCy,ORG,Andhra University
29378,158,SpaCy,ORG,Amazon Elastic Block Storage (
29379,158,SpaCy,ORG,ASP
29380,158,SpaCy,ORG,Java/J2EE
29381,158,SpaCy,ORG,VB.Net
29382,158,SpaCy,ORG,WCF
29383,158,SpaCy,ORG,EF
29384,158,SpaCy,ORG,SQLServer
29385,158,SpaCy,ORG,DevOps process &amp;implementation
29386,158,SpaCy,ORG,JIRA
29387,158,SpaCy,ORG,Crucible
29388,158,SpaCy,LOC,Confluence
29389,158,SpaCy,ORG,"Jenkins, Git"
29390,158,SpaCy,ORG,GitHub
29391,158,SpaCy,ORG,SonarQube
29392,158,SpaCy,ORG,XLRelease
29393,158,SpaCy,PER,XLDeploy
29394,158,SpaCy,ORG,AWS
29395,158,SpaCy,ORG,EC2
29396,158,SpaCy,ORG,ELB
29397,158,SpaCy,ORG,EBS
29398,158,SpaCy,ORG,OpsWorks
29399,158,SpaCy,ORG,Ansible
29400,158,SpaCy,ORG,Servicenow
29401,158,SpaCy,ORG,ASP
29402,158,SpaCy,ORG,NANT
29403,158,SpaCy,ORG,NUNIT
29404,158,SpaCy,ORG,CCNet
29405,158,SpaCy,LOC,Visio2010
29406,158,SpaCy,ORG,Project Management
29407,158,SpaCy,ORG,Microsoft Office Project
29408,158,SpaCy,ORG,CRM
29409,158,SpaCy,ORG,BSS
29410,158,SpaCy,ORG,OSS
29411,158,SpaCy,ORG,Content Management and Healthcare
29412,158,SpaCy,ORG,Tech Mahindra Ltd.
29413,158,SpaCy,ORG,Tech Mahindra Ltd.
29414,158,SpaCy,ORG,Tech Mahindra Ltd.
29415,158,SpaCy,ORG,Tech Mahindra Ltd.
29416,158,SpaCy,ORG,SMC
29417,158,SpaCy,ORG,ScrumStudy
29418,159,SpaCy,PER,Keshav Dhawale
29419,159,SpaCy,ORG,TCS Security
29420,159,SpaCy,ORG,Room Boy & HK Store
29421,159,SpaCy,LOC,Pune
29422,159,SpaCy,ORG,Maharashtra
29423,159,SpaCy,ORG,TCS Security
29424,159,SpaCy,ORG,TCS Hinjewadi Mail Room Boy & HK
29425,159,SpaCy,ORG,INFOSYS Hinjewadi Guest House & Store Executive
29426,159,SpaCy,ORG,IBM India Pvt Ltd
29427,159,SpaCy,ORG,IBM India Pvt Ltd
29428,159,SpaCy,ORG,&amp
29429,159,SpaCy,ORG,"SSC

Board"
29430,159,SpaCy,ORG,Aurangabad
29431,159,SpaCy,ORG,Maharashtra
29432,160,SpaCy,PER,Praveen Bhaskar
29433,160,SpaCy,ORG,Software Delivery
29434,160,SpaCy,LOC,Vadodara
29435,160,SpaCy,LOC,Gujarat
29436,160,SpaCy,ORG,Software Delivery
29437,160,SpaCy,LOC,Vadodara
29438,160,SpaCy,LOC,Gujarat
29439,160,SpaCy,ORG,PMO
29440,160,SpaCy,ORG,Development and Support Functions
29441,160,SpaCy,ORG,Sr Consultant/ Infosys Limited
29442,160,SpaCy,ORG,Tekskills India Pvt Ltd &
29443,160,SpaCy,ORG,Maharashtra
29444,160,SpaCy,ORG,Red Hat Inc -  
29445,160,SpaCy,ORG,Maharashtra
29446,160,SpaCy,ORG,"Technical
Support Engineers"
29447,160,SpaCy,ORG,Team Leads
29448,160,SpaCy,LOC,India
29449,160,SpaCy,LOC,PUNE
29450,160,SpaCy,LOC,INDIA
29451,160,SpaCy,ORG,o Working
29452,160,SpaCy,ORG,Resume - Project
29453,160,SpaCy,LOC,Kochi
29454,160,SpaCy,LOC,Kerala
29455,160,SpaCy,ORG,cPanel
29456,160,SpaCy,ORG,Plesk
29457,160,SpaCy,ORG,Linux Systems & Network Consultant
29458,160,SpaCy,ORG,L OGIC SOLUTIONS
29459,160,SpaCy,LOC,Kerala
29460,160,SpaCy,ORG,the Linux Systems
29461,160,SpaCy,ORG,Institution
29462,160,SpaCy,ORG,Network
29463,160,SpaCy,ORG,Skills Project Management
29464,160,SpaCy,ORG,"Management, Vendor Management"
29465,160,SpaCy,ORG,Project Planning Scheduling
29466,160,SpaCy,ORG,Risk Analysis
29467,160,SpaCy,ORG,Cross
29468,160,SpaCy,ORG,"Team
"
29469,160,SpaCy,ORG,Change Management
29470,160,SpaCy,ORG,Change Management
29471,160,SpaCy,ORG,Quality Assurance
29472,160,SpaCy,ORG,Resume - Program
29473,161,SpaCy,PER,Gunjan Nayyar
29474,161,SpaCy,LOC,Hoshiarpur
29475,161,SpaCy,ORG,Punjab - Email
29476,161,SpaCy,ORG,INFOSYS
29477,161,SpaCy,ORG,INFOSYS
29478,161,SpaCy,ORG,Discipline Committee
29479,161,SpaCy,ORG,ALGORYTHM
29480,161,SpaCy,ORG,Red Cross
29481,161,SpaCy,ORG,College on National Blood Donation
29482,161,SpaCy,ORG,Discipline Committee
29483,161,SpaCy,ORG,Arm Wrestling
29484,161,SpaCy,ORG,Hostel Committee
29485,161,SpaCy,ORG,Hostel Committee
29486,161,SpaCy,LOC,Bollywood
29487,161,SpaCy,ORG,Hostel Committee
29488,161,SpaCy,ORG,Hostel Committee
29489,161,SpaCy,ORG,Arm Wrestling
29490,161,SpaCy,ORG,Hostel Committee
29491,161,SpaCy,LOC,Antakshari
29492,161,SpaCy,ORG,Hostel Committee
29493,161,SpaCy,ORG,Decoration Committee
29494,161,SpaCy,ORG,ALGORYTHM
29495,161,SpaCy,PER,B. E.
29496,161,SpaCy,ORG,CSE
29497,161,SpaCy,ORG,Chitkara University
29498,161,SpaCy,ORG,Triple M Public School
29499,161,SpaCy,ORG,University or Board
29500,162,SpaCy,ORG,"Rupesh Reddy
Technology"
29501,162,SpaCy,LOC,Hyderabad
29502,162,SpaCy,ORG,Data warehousing/Business Intelligence
29503,162,SpaCy,ORG,SAP Business
29504,162,SpaCy,PER,BI4.1
29505,162,SpaCy,ORG,Business Objects
29506,162,SpaCy,ORG,Cognos
29507,162,SpaCy,ORG,Tableau Administration
29508,162,SpaCy,ORG,CMC
29509,162,SpaCy,ORG,Universe Designer
29510,162,SpaCy,ORG,"Desktop Intelligence,"
29511,162,SpaCy,ORG,Infoview/BI Launch
29512,162,SpaCy,ORG,Web Intelligence
29513,162,SpaCy,ORG,CMC
29514,162,SpaCy,ORG,UDT
29515,162,SpaCy,ORG,IDT
29516,162,SpaCy,PER,BI Launch Pad
29517,162,SpaCy,PER,Rich Client
29518,162,SpaCy,ORG,UMT
29519,162,SpaCy,ORG,LCM
29520,162,SpaCy,ORG,SAPBI
29521,162,SpaCy,ORG,Upgrade Management Tool (UMT
29522,162,SpaCy,ORG,Information Design Tool (IDT
29523,162,SpaCy,PER,BI4.1
29524,162,SpaCy,ORG,Development to Production Environment
29525,162,SpaCy,ORG,Life Cycle Management Console
29526,162,SpaCy,ORG,Cognos
29527,162,SpaCy,PER,BI Inbox
29528,162,SpaCy,ORG,"Production
Environment"
29529,162,SpaCy,ORG,Installation and Configuration of Business Objects
29530,162,SpaCy,ORG,SAP Business Objects
29531,162,SpaCy,PER,BI4.1
29532,162,SpaCy,ORG,Business Intelligence
29533,162,SpaCy,ORG,Wintel
29534,162,SpaCy,LOC,Hyderabad
29535,162,SpaCy,ORG,Technology Consultant
29536,162,SpaCy,ORG,Senior Systems Engineer
